nsites,Chemsys,material_id,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_atoms,formation_energy_per_atom,energy_above_hull
4,Co-Ga-Mn,mp-21171,FM,4.4203873,0.096545522,1.105096825,-0.230197231,0
4,Ga-Ir-Mn,mp-865088,FM,4.1402086,0.074663238,1.03505215,-0.355088436,0
4,Ga-Mn-Ni,mp-601285,FM,4.7265824,0.098584768,1.1816456,-0.426817501,0
6,Ga-Mn-Pt,mp-569151,FM,8.0539095,0.089019651,1.34231825,-0.454163452,0
4,Ga-Mn-Rh,mp-864949,FM,4.388737,0.080167738,1.09718425,-0.529181724,0
4,Ga-Mn-Ru,mp-865140,FiM,2.1837146,0.041110695,0.54592865,-0.362688544,0
8,Ge-Mn,mp-1078464,FM,8.0207514,0.076034164,1.002593925,-0.122760291,0
10,Ge-Mn-O,mp-20798,AFM,0,0,0,-2.135882779,0
18,Ge-Mn-Rh,mp-18649,FM,24.2994097,0.091868892,1.349967206,-0.370406883,0
4,Ge-Mn-Rh,mp-4664,FM,5.005034,0.090806505,1.2512585,-0.438049643,0
4,Ge-Mn-Ru,mp-864936,FiM,3.1002186,0.058187734,0.77505465,-0.268847136,0
6,Hg-Mn-Te,mp-1221591,FM,4.9964439,0.024251697,0.83274065,-0.333020272,0
3,I-Mn,mp-28013,FM,5.0000003,0.046493019,1.666666767,-0.878812473,0
4,In-Mn-Pd,mp-31328,FM,4.4898976,0.069088659,1.1224744,-0.391472964,0
4,In-Mn-Rh,mp-864968,FM,4.6286935,0.075509895,1.157173375,-0.553888846,0
4,Ir-Mn,mp-1537768,FM,8.0264076,0.143939774,2.0066019,-0.46865413,0
2,Ir-Mn,mp-2728,FiM,1.2296382,0.04731982,0.6148191,-0.157731979,0
8,Ir-Mn,mp-865022,FiM,5.0577346,0.045075943,0.632216825,-0.164184188,0
8,Mn-Mo-N,mp-9374,FM,9.9783953,0.121189269,1.247299413,-0.524794328,0
12,Mn-Mo-O,mp-19455,FM,10.000001,0.074228553,0.833333417,-2.08375225,0
36,Mn-Nb-O,mp-22100,FM,19.9999993,0.046836135,0.555555536,-2.871673722,0
9,Ge-Mn-Nb,mp-9951,FiM,9.2636886,0.066093374,1.029298733,-0.324080602,0
12,Mn-Nb-P,mp-20335,FM,10.1718819,0.061721152,0.847656825,-0.812105303,0
4,Mn-Nb-Ru,mp-864992,FM,4.1942385,0.070370664,1.048559625,-0.325736296,0
9,Mn-Nb-Si,mp-7829,FiM,8.7933584,0.066378836,0.977039822,-0.611561314,0
2,Mn-Ni,mp-11500,FM,4.7222685,0.190611807,2.36113425,-0.362537367,0
4,Mn-Ni,mp-11501,FM,5.4483618,0.122456181,1.36209045,-0.236134811,0
9,As-Mn-Ni,mp-1079845,FiM,3.5546034,0.02888641,0.394955933,-0.252880504,0
12,Ge-Mn-Ni,mp-20007,FM,13.1962387,0.083542339,1.099686558,-0.259201899,0
10,Mn-Ni-O,mp-19331,FM,10.004428,0.105850912,1.0004428,-1.619272341,0
12,Mn-Ni-P,mp-1102690,FM,15.3275939,0.10462181,1.277299492,-0.554681629,0
3,Mn-Ni-Sb,mp-600124,FM,4.0508132,0.079320543,1.350271067,-0.427201251,0
8,Mn-O,mp-1232659,AFM,0,0,0,-2.032569766,0
18,Mn-O,mp-644514,FiM,8.00E-07,4.62E-09,0.0000000444,-1.822527924,0
8,Mn-P,mp-2662,FM,6.5318725,0.067940012,0.816484063,-0.615244509,0
40,Mn-O-P,mp-771660,AFM,0,0,0,-2.383533998,0
64,Mn-O-P,mp-557042,FM,20.0000009,0.022820621,0.312500014,-2.555489972,0
12,Mn-O-P,mp-2767267,FM,7.9999994,0.061127501,0.666666617,-2.443718204,0
10,Mn-P-S,mp-8613,FM,10.0000003,0.046286507,1.00000003,-0.706477744,0
10,Mn-P-Se,mp-8695,FM,9.9999999,0.0408295,0.99999999,-0.540280137,0
12,Mn-Pd,mp-1102640,FM,18.1959809,0.098793753,1.516331742,-0.247562279,0
4,Au-Mn-Pd,mp-1185995,FM,4.6866859,0.074299353,1.171671475,-0.196563024,0
8,Mn-Pd,mp-31138,FM,10.1661144,0.084947029,1.2707643,-0.228938158,0
4,Mn-Pt,mp-1670,FM,9.0720762,0.150846922,2.26801905,-0.346201599,0
4,Mn-Pt,mp-1180,FM,4.4469808,0.074338489,1.1117452,-0.353653399,0
8,F-Mn-Pt,mp-557668,FM,4.9999999,0.047802022,0.624999988,-2.197825053,0
2,Mn-Rh,mp-417,FM,4.1884191,0.15093923,2.09420955,-0.495762547,0
8,Mn-Ru,mp-865045,FiM,2.430333,0.022444723,0.303791625,-0.062634416,0
4,Mn-S,mp-2065,AFM,0,0,0,-1.139877806,0
3,Mn-S,mp-1422029,FM,2.9995695,0.046933926,0.9998565,-0.79886267,0
12,Mn-O-S,mp-22554,FM,10.0000004,0.069521787,0.833333367,-2.044208467,0
4,Mn-Sb,mp-786,FM,7.4772868,0.086463519,1.8693217,-0.30358775,0
15,F-Mn-Sb,mp-555052,FM,4.9999997,0.024481814,0.333333313,-2.724095756,0
4,Mn-Ru-Sb,mp-864957,FM,4.0973926,0.06850149,1.02434815,-0.279161704,0
4,Mn-Se,mp-999540,FM,9.9998935,0.096289561,2.499973375,-0.949901937,0
32,Mn-O-Se,mp-17901,FM,19.9999976,0.044038115,0.624999925,-1.496655939,0
40,Mn-O-Se,mp-1202364,FM,39.9999997,0.069974166,0.999999993,-1.650879935,0
12,Ir-Mn-Si,mp-21851,FM,15.8388225,0.092315544,1.319901875,-0.543687593,0
12,Mn-Ni-Si,mp-20949,FM,12.2368674,0.085195755,1.01973895,-0.573282222,0
4,Mn-Rh-Si,mp-865015,FM,4.9923249,0.094639833,1.248081225,-0.77641698,0
4,Mn-Ru-Si,mp-864966,FiM,3.056139,0.059984302,0.76403475,-0.582111492,0
4,Mn-Si-Tc,mp-864970,FiM,1.6312007,0.031349931,0.407800175,-0.439775492,0
8,F-Mn-Sn,mp-20096,FM,5.0000002,0.043835999,0.625000025,-2.908231398,0
10,Mn-O-Sn,mp-20569,FM,9.9999999,0.082949666,0.99999999,-2.083893313,0
4,Mn-Pd-Sn,mp-20481,FM,4.3078102,0.065938752,1.07695255,-0.411134518,0
4,Mn-Rh-Sn,mp-4990,FM,5.0245005,0.081869722,1.256125125,-0.435062606,0
4,Mn-Ru-Sn,mp-864971,FiM,3.1629512,0.052799047,0.7907378,-0.227357654,0
4,Ge-Mn-Tc,mp-1186026,FiM,1.5598914,0.028667237,0.38997285,-0.166263481,0
2,Mn-Te,mp-1009222,FM,4.9999971,0.077015811,2.49999855,-0.611468777,0
12,Mn-Te,mp-21893,FM,19.9118944,0.058067191,1.659324533,-0.422639708,0
20,Cl-Mn-Tl,mp-570300,FM,20.0000006,0.039602503,1.00000003,-1.440141706,0
5,F-Mn-Tl,mp-998762,FM,5.0000006,0.065822173,1.00000012,-2.595991289,0
12,F-Mn-Tl,mp-1102938,FM,7.9999997,0.044648421,0.666666642,-2.583138499,0
4,Cr-Mn-V,mp-864953,FiM,0.6323669,0.012395529,0.158091725,-0.145420086,0
18,Mn-O-V,mp-2490654,FM,9.9999999,0.039317071,0.55555555,-2.333588347,0
4,Mn-Ru-V,mp-864983,FM,4.0953342,0.075938445,1.02383355,-0.320021454,0
12,Mn-O-W,mp-19407,FM,9.9999998,0.072705108,0.833333317,-2.216569473,0
12,Mn-N-Zn,mp-1029354,FM,3.9996993,0.029653328,0.333308275,-0.207268973,0
4,Mn-Zn,mp-11504,FM,3.203468,0.057973158,0.800867,-0.11721639,0
10,Mn-Se-Zn,mp-1221515,FM,5.0000001,0.021481249,0.50000001,-0.885894983,0
4,Au-Mn-Zn,mp-1186003,FM,4.2199624,0.065900976,1.0549906,-0.323000605,0
8,F-Mn-Zn,mp-1386276,FM,2.9999998,0.032497632,0.374999975,-2.54788965,0
4,Ir-Mn-Zn,mp-864985,FM,3.2582342,0.060005695,0.81455855,-0.208689792,0
4,Mn-Ni-Zn,mp-1186005,FM,5.0263022,0.105528289,1.25657555,-0.170577162,0
4,Mn-Pd-Zn,mp-1186001,FM,4.6548684,0.080456862,1.1637171,-0.398006397,0
4,Mn-Se-Zn,mp-1221500,FM,5,0.05163542,1.25,-0.777117986,0
78,Mo-O-P,mp-5581,FM,18.0000001,0.017800428,0.230769232,-2.536424979,0
42,Mo-O-P,mp-504210,FM,2,0.003418164,0.047619048,-2.47722671,0
40,Cl-Mo-N,mp-542135,FM,4.0000096,0.003664168,0.10000024,-1.23532157,0
32,Mo-O-P,mp-32108,FM,9.999902,0.02225286,0.312496938,-2.458101059,0
72,Mo-O-P,mp-585184,AFM,0.0011548,9.82E-07,0.000016,-2.370450198,0
70,Mo-O-P,mp-26744,FM,22.0022994,0.022238146,0.314318563,-2.472178156,0
124,Mo-O,mp-560190,AFM,0.0114285,6.15E-06,0.0000922,-1.935219599,0
140,Mo-O,mp-706490,FiM,0.0015787,7.55E-07,0.0000113,-1.934029418,0
16,Br-Mo,mp-23312,FM,8,0.016197505,0.5,-0.766756903,0
20,Br-Mo-O,mp-1221539,FM,3.9999999,0.00739407,0.199999995,-1.151260577,0
30,Cl-Mo,mp-569005,FM,12.0000001,0.014777024,0.400000003,-1.008397814,0
12,Cl-Mo,mp-569436,FM,2,0.006265188,0.166666667,-0.935907478,0
8,F-Mo,mp-557539,FM,6,0.054215038,0.75,-2.547664714,0
24,F-Mo,mp-504759,FM,4.0000001,0.011886361,0.166666671,-2.631161137,0
12,Mo-O,mp-510536,FM,7.9999849,0.058355221,0.666665408,-2.021555188,0
40,Mo-O-P,mp-26616,FM,8.0000001,0.014875315,0.200000003,-2.506225342,0
22,Cl-Mo-P,mp-23397,FM,4,0.006804605,0.181818182,-0.861060864,0
14,Mo-O-P,mp-504818,FM,2,0.012321772,0.142857143,-2.379245835,0
12,F-N,mp-2019727,FM,4.0000001,0.022217996,0.333333342,-0.07238158,0
12,F-N,mp-726118,FM,4.0000192,0.018354066,0.333334933,-0.332311588,0
64,N-O,mp-1204579,FM,16.0172218,0.018122966,0.250269091,-0.56358409,0
42,Ce-Na-Se,mp-675013,FM,18.106675,0.016875519,0.43111131,-2.061993972,0
28,Co-Na-O,mp-22474,FM,3.9816071,0.013396154,0.142200254,-1.442184006,0
20,Co-Na-O,mp-1221438,FM,3.9999236,0.01798926,0.19999618,-1.363847183,0
28,Cr-Na-S,mp-1238825,FiM,20.1654743,0.036041509,0.720195511,-1.080484759,0
20,Cu-Na-O,mp-505090,FM,3.9878362,0.016948639,0.19939181,-1.026535958,0
17,Fe-Na-Sb,mp-19844,FM,2.9954229,0.007738334,0.176201347,-0.212856348,0
28,Na-Ni-O,mp-1176434,FM,3.9999945,0.01309687,0.142856946,-1.125829909,0
28,Na-O-Rh,mp-542675,FM,3.9783505,0.013571801,0.142083946,-1.232693812,0
18,I-Na-Sc,mp-36235,AFM,0,0,0,-1.496912663,0
7,Na-Se-V,mp-1221454,FM,3.0373577,0.019081989,0.433908243,-1.076066034,0
46,Co-Na-O,mp-562435,FM,15.9999998,0.025326966,0.347826083,-1.462982004,0
23,Eu-Na-Sn,mp-638558,FM,7.0000002,0.009901361,0.304347835,-0.340223522,0
25,Mn-Na-O,mp-27569,FM,10.0000002,0.028650721,0.400000008,-1.545669273,0
153,Mo-Na-S,mp-1224118,FM,2.5678394,0.000829216,0.016783264,-1.007204013,0
93,Na-O-W,mp-706847,FM,16.999972,0.014273861,0.182795398,-2.173622891,0
60,Na-S-Zr,mp-1221560,FM,3.0227545,0.002437233,0.050379242,-1.687582567,0
11,Cr-Na-Se,mp-1221432,FiM,2.6004271,0.010815393,0.236402464,-0.97425917,0
14,Ag-F-Na,mp-1104717,FM,2,0.010677456,0.142857143,-2.270849716,0
24,Co-Na-O,mp-777786,AFM,0,0,0,-1.514713898,0
14,Cu-F-Na,mp-3237,FM,2.0000003,0.012074936,0.142857164,-2.513408554,0
22,F-Fe-Na,mp-2756361,FM,18,0.064476631,0.818181818,-2.715061877,0
12,Fe-Na-O,mp-764074,FM,7.9999998,0.058878783,0.66666665,-1.651637903,0
7,F-H-Na,mp-37458,FM,1.0000001,0.011194218,0.142857157,-2.284757249,0
12,Ir-Na-O,mp-754844,FM,1.9998554,0.014801848,0.166654617,-1.542240888,0
28,Mn-Na-O,mp-558376,FM,39.9999992,0.105242523,1.4285714,-1.794531013,0
28,Mn-Na-S,mp-28079,FM,39.9999997,0.065584752,1.428571418,-1.219930406,0
28,Mn-Na-Se,mp-29745,FM,39.9999997,0.057526261,1.428571418,-1.133807604,0
24,Mn-Na-O,mp-19080,FM,18.0000001,0.066261128,0.750000004,-1.937155033,0
32,F-Mn-Na,mp-555618,FM,15.9999997,0.039507598,0.499999991,-2.930590704,0
12,Mn-Na-O,mp-755874,FM,6.0000004,0.048964156,0.500000033,-1.902797413,0
18,F-Na-Nb,mp-9753,FM,2,0.007833074,0.111111111,-3.129514153,0
12,Na-O-Ru,mp-37255,FM,3.9998313,0.030157875,0.333319275,-1.6463004,0
56,Na-O-Ru,mp-542850,FM,16.0028969,0.021447476,0.285766016,-1.671999742,0
9,F-Na-Tc,mp-1078535,FM,2.9999997,0.026746939,0.3333333,-2.69218343,0
27,Br-Na-U,mp-568694,FM,5.9999999,0.006765917,0.222222219,-1.739829314,0
27,Cl-Na-U,mp-570955,FM,6.0000752,0.007531807,0.222225007,-2.162775617,0
18,F-Na-U,mp-558572,FM,4,0.017630593,0.222222222,-3.628536403,0
9,I-Na-U,mp-23546,FM,1.9999999,0.005200797,0.222222211,-1.3132763,0
12,Na-S-U,mp-15886,FM,4.0000001,0.014458009,0.333333342,-1.715920112,0
72,Na-O-V,mp-557315,FM,18.0012249,0.017407681,0.250017013,-2.421644073,0
32,F-Na-V,mp-1120790,FM,8.0000001,0.019903434,0.250000003,-3.162678914,0
36,Cu-Na-O,mp-559817,FM,4.0033332,0.008522761,0.1112037,-1.247877342,0
18,Na-Se-V,mp-675310,FM,8.0005997,0.019526821,0.444477761,-1.080705707,0
43,Na-O-W,mp-36529,FM,2.9549987,0.005020249,0.0687209,-2.193637999,0
14,Co-Na-O,mp-31126,FM,8.0000002,0.042596773,0.571428586,-1.562587008,0
20,Cr-F-Na,mp-560929,FM,6.0000001,0.025030654,0.300000005,-3.062070503,0
32,Cr-Na-O,mp-1210429,FM,3.9999998,0.008520744,0.124999994,-1.956457011,0
20,Cu-F-Na,mp-1210463,FM,4.0000003,0.016923585,0.200000015,-2.526833,0
20,F-Fe-Na,mp-560311,FM,10.0000002,0.041125044,0.50000001,-2.892234819,0
28,Fe-Na-O,mp-30947,FM,19.9999993,0.053205055,0.714285689,-1.701576663,0
10,Gd-I-Na,mp-675237,FM,6.9725416,0.017735681,0.69725416,-1.535757291,0
32,Mn-Na-O,mp-1210340,FM,7.9999999,0.017120177,0.249999997,-1.789204342,0
20,Cl-Mo-Na,mp-1106352,FM,6.0000001,0.012169585,0.300000005,-1.671910378,0
20,F-Na-Ni,mp-554649,FM,2.0000002,0.008536012,0.10000001,-2.621251543,0
27,Na-O-Os,mp-555476,FM,3.0000001,0.008557616,0.111111115,-1.537524752,0
32,Na-O-Ru,mp-1198628,FM,12,0.032384104,0.375,-1.710853923,0
20,F-Na-Ti,mp-1210257,FM,1.9999999,0.008038626,0.099999995,-3.256312468,0
24,F-Na-Ti,mp-732175,FM,1.9999999,0.006340722,0.083333329,-3.120741786,0
12,F-Na-U,mp-864913,FM,1,0.006438656,0.083333333,-3.46180586,0
16,Na-O-U,mp-34842,FM,2,0.009273141,0.125,-2.731358459,0
19,Na-Ni-O,mp-753301,FM,4.0008287,0.02090227,0.210569932,-1.257373889,0
31,Na-Ni-O,mp-882363,FM,3.9974201,0.011701977,0.128949035,-1.25132124,0
16,Co-Na-O,mp-18762,FM,6,0.026224646,0.375,-1.464403423,0
72,Co-Na-O,mp-760068,FM,39.9972876,0.036711054,0.555517883,-1.506267848,0
18,Cr-Na-O,mp-18884,FM,4.0000001,0.016569317,0.222222228,-1.899031763,0
18,Fe-Na-O,mp-19022,FM,7.9999997,0.03409844,0.444444428,-1.625666476,0
9,Ir-Na-O,mp-28698,FM,3,0.025468828,0.333333333,-1.566374858,0
22,Mn-Na-O,mp-18869,AFM,0,0,0,-1.877437846,0
10,Na-Np-O,mp-754019,FM,1,0.007855957,0.1,-2.562992239,0
18,Na-O-V,mp-754829,FM,1.9999999,0.00824308,0.111111106,-2.0512621,0
80,Fe-Na-O,mp-760318,FM,40.0000002,0.035920472,0.500000003,-1.630394656,0
80,Na-Ni-O,mp-21996,FM,24.000003,0.022587011,0.300000038,-1.41560892,0
12,Na-O-Os,mp-20067,FM,0.995451,0.007084805,0.08295425,-1.622927842,0
15,Cl-Mn-Na,mp-27125,FM,4.9999999,0.014526164,0.333333327,-1.95379268,0
22,Mn-Na-S,mp-5055,FM,10.0000002,0.020858251,0.454545464,-1.280068602,0
22,Mn-Na-Se,mp-14780,FM,10.0000001,0.018451971,0.454545459,-1.248127843,0
22,Mn-Na-Te,mp-14782,FM,9.9999999,0.014936814,0.45454545,-1.056823432,0
43,Na-O-W,mp-763805,FM,7.0001611,0.01253565,0.162794444,-2.182249406,0
23,Cu-Na-O,mp-556538,FM,2.9974311,0.010046878,0.130323091,-1.255292788,0
30,Co-Na-O,mp-764233,FM,9.9999997,0.023568442,0.333333323,-1.495229026,0
68,Fe-Na-O,mp-27557,FiM,7.00E-07,7.83E-10,0.0000000103,-1.659875048,0
10,C-Na-O,mp-1120755,FM,2.0000001,0.016155673,0.20000001,-1.787712109,0
4,Ce-Hg-Na,mp-1186155,FM,1.3855943,0.013346892,0.346398575,-0.407179344,0
4,Ce-Na-S,mp-1221073,FM,0.9999999,0.010057245,0.249999975,-2.084644386,0
4,Ce-Na-Se,mp-999491,FM,0.9999996,0.009031067,0.2499999,-1.864828622,0
4,Ce-Na-Tl,mp-865089,FM,1.0446146,0.009388322,0.26115365,-0.349408772,0
20,Co-F-Na,mp-21404,FM,11.9999999,0.052037783,0.599999995,-2.596814546,0
24,Cr-Na-O,mp-19280,FM,5.9861979,0.017616561,0.249424913,-1.903775241,0
24,Cr-F-Na,mp-17523,FM,12.0000002,0.040656606,0.500000008,-3.066476792,0
32,Cr-F-Na,mp-646192,FM,4.0000005,0.009758474,0.125000016,-2.563722793,0
4,Cr-Na-O,mp-578604,FM,3.0000001,0.073708121,0.750000025,-2.25581148,0
4,Cr-Na-S,mp-5693,FM,2.9999998,0.042120118,0.74999995,-1.191862754,0
4,Cr-Na-Se,mp-3332,FM,2.9999998,0.03625652,0.74999995,-1.039510734,0
20,Cu-F-Na,mp-17869,AFM,0.0025739,1.12E-05,0.000128695,-2.31307195,0
27,Cl-Eu-Na,mp-676909,FM,39.0040394,0.059768137,1.444594052,-2.510331773,0
18,Eu-F-Na,mp-1221406,FM,17.9973859,0.072106121,0.999854772,-3.529517034,0
4,Eu-Na-S,mp-1007910,FM,6.0013667,0.062835543,1.500341675,-1.749394345,0
4,Eu-Na-Tl,mp-866047,FM,7.0931387,0.062230596,1.773284675,-0.357906541,0
29,B-Co-Nb,mp-1192832,FiM,24.7984979,0.086588746,0.855120617,-0.244905848,0
34,Nb-O-P,mp-540332,FM,1.9973869,0.004033138,0.058746674,-2.848373201,0
73,Nb-S,mp-684620,FM,6.1908288,0.00413476,0.084805874,-1.364437308,0
21,Co-Nb-P,mp-15842,FM,9.9849312,0.042401456,0.475472914,-0.632465871,0
36,Co-Nb-O,mp-504552,FM,4.0266572,0.009967355,0.111851589,-2.668490156,0
22,Cr-Nb-Si,mp-29645,FM,9.7092389,0.033785465,0.441329041,-0.39271961,0
36,Fe-Nb-O,mp-22366,FM,16.0120152,0.038497075,0.4447782,-2.740847085,0
36,Nb-Ni-O,mp-22198,FM,8.0000005,0.019669174,0.222222236,-2.659272507,0
14,F-Nb-O,mp-1103656,FM,1.9971529,0.010797536,0.142653779,-3.059719898,0
22,Br-Nb,mp-27771,FM,2,0.003297343,0.090909091,-1.102883085,0
22,Cl-Nb,mp-29950,FM,1.9932237,0.003896955,0.090601077,-1.454207681,0
28,B-Co-Nb,mp-4212,FM,2.5281893,0.009756672,0.090292475,-0.579429086,0
20,Co-Nb-S,mp-7116,FM,4.6784806,0.013269889,0.23392403,-1.289206887,0
20,Cr-Nb-S,mp-1189260,FM,6.0368431,0.016930239,0.301842155,-1.381499384,0
20,Cr-Nb-Se,mp-985289,FM,6.0547958,0.014787085,0.30273979,-1.11085791,0
20,Fe-Nb-S,mp-22613,FM,2.1410121,0.006267819,0.107050605,-1.304806278,0
20,Nb-Ni-S,mp-1173526,FM,3.1867056,0.009072976,0.15933528,-1.280691818,0
20,Nb-S-V,mp-15958,FM,4.0287043,0.011221874,0.201435215,-1.46084779,0
20,Nb-Se-V,mp-1105840,FM,4.0442235,0.009866749,0.202211175,-1.080870067,0
26,Co-Nb-S,mp-1094100,FM,4.3447775,0.009266146,0.167106827,-1.31286291,0
26,Co-Nb-Se,mp-1193368,AFM,0.0006185,1.16E-06,0.0000238,-1.080015148,0
26,Cr-Nb-S,mp-5306,FiM,5.00507,0.010624832,0.192502692,-1.39707414,0
30,Fe-Nb-Si,mp-1192618,FM,2.5177301,0.006347197,0.083924337,-0.576473713,0
26,Fe-Nb-S,mp-1193686,FM,8.1547762,0.0171606,0.313645238,-1.323197556,0
26,Fe-Nb-Se,mp-1193638,FM,6.2329408,0.01142353,0.239728492,-1.078659874,0
36,Fe-Nb-Te,mp-1198610,FM,1.0395908,0.001080564,0.028877522,-0.622924238,0
15,H-Nb-S,mp-1220559,FM,0.8621964,0.003363495,0.05747976,-1.157204352,0
26,Nb-Ni-S,mp-1192540,FM,3.2431827,0.00692677,0.124737796,-1.30577194,0
26,Nb-Ni-Se,mp-1193543,FM,3.2280357,0.006053845,0.124155219,-1.084053125,0
26,Nb-S-V,mp-1194374,FM,3.7396669,0.007838118,0.143833342,-1.448298613,0
26,Nb-Se-V,mp-1209978,FM,4.0314693,0.007415113,0.155056512,-1.068388808,0
72,H-I-Nb,mp-696500,FM,15.731334,0.006160391,0.21849075,-0.728518957,0
32,I-Nb-S,mp-654051,AFM,0.0735101,6.78E-05,0.002297191,-0.807914724,0
29,Nb-Pt-Se,mp-1192941,FM,2.7963871,0.0040394,0.096427141,-0.873368138,0
12,Al-Nb-Ni,mp-1220476,FM,0.7327874,0.005396054,0.061065617,-0.409343384,0
4,Al-Co-Nb,mp-5149,FM,2.0000777,0.038020974,0.500019425,-0.416260613,0
16,Co-Nb-Te,mp-571471,FM,4.8917933,0.012795137,0.305737081,-0.582735418,0
12,Cr-Nb-P,mp-20144,FM,7.6279087,0.0462227,0.635659058,-0.714009555,0
14,Cr-Nb-Se,mp-28019,FM,5.8068537,0.018496668,0.414775264,-0.92100439,0
26,Fe-Nb,mp-1221111,FiM,16.015133,0.042533904,0.615966654,-0.108202718,0
6,Fe-Nb,mp-1077790,FiM,8.9966733,0.109075577,1.49944555,-0.13479398,0
9,B-Fe-Nb,mp-1080817,FM,2.1153328,0.0212978,0.235036978,-0.539952109,0
18,Fe-Ge-Nb,mp-1190207,FM,7.8017578,0.02968683,0.433430989,-0.342487293,0
12,Fe-Nb-O,mp-31761,FM,10.0000001,0.064193188,0.833333342,-2.493895478,0
12,Fe-Nb-Si,mp-1209887,FM,2.6384535,0.01611857,0.219871125,-0.581002716,0
4,Co-Ga-Nb,mp-4364,FM,2.0004925,0.03819163,0.500123125,-0.310616074,0
4,Ge-Nb-Ru,mp-864669,FM,0.8091654,0.0136455,0.20229135,-0.267934366,0
6,Mo-Nb-O,mp-1220430,FM,3.0000831,0.042036616,0.50001385,-2.53549644,0
6,As-Fe-Na,mp-22152,FM,6.1355581,0.055753858,1.022593017,-0.268609933,0
24,Br-Fe-Na,mp-1210192,FM,20.0000006,0.025781793,0.833333358,-1.224606855,0
24,Cl-Fe-Na,mp-27514,FM,19.9999993,0.032168195,0.833333304,-1.530818575,0
10,F-Fe-Na,mp-1078217,FM,7.9999997,0.069502126,0.79999997,-2.737641432,0
24,F-Fe-Na,mp-18455,FM,20.000001,0.066538508,0.833333375,-2.789319681,0
4,Fe-Na-O,mp-19359,FM,5.0000001,0.118767506,1.250000025,-1.797874433,0
12,Cl-Gd-Na,mp-28156,FM,14.0000001,0.045214773,1.166666675,-2.353419613,0
18,F-Gd-Na,mp-1221034,FM,21.0000003,0.093972677,1.166666683,-3.948421923,0
8,Gd-Na-O,mp-5088,FM,13.9999998,0.123629079,1.749999975,-2.983483335,0
4,Gd-Na-S,mp-8260,FM,6.9999999,0.075715187,1.749999975,-2.086048311,0
4,Gd-Na-Se,mp-999489,FM,7.0000002,0.067213638,1.75000005,-1.95902343,0
28,Mn-Na-O,mp-542710,FM,27.9948231,0.100465494,0.999815111,-1.978162148,0
50,Mn-Na-O,mp-1003638,FM,49.9736323,0.091639306,0.999472646,-1.876281425,0
20,F-Mn-Na,mp-560242,FM,19.9999972,0.080111827,0.99999986,-2.964065349,0
12,F-Mn-Na,mp-554517,FM,8,0.052679533,0.666666667,-2.90533379,0
4,Mn-Na-O,mp-18957,FM,4.0000003,0.093165266,1.000000075,-2.025652015,0
8,F-Mo-Na,mp-504778,FM,1,0.00707534,0.125,-2.807084271,0
4,Mo-Na-O,mp-578610,FM,3,0.063477152,0.75,-1.888169443,0
58,Na-Nb-O,mp-29162,FM,2,0.002756102,0.034482759,-2.782983843,0
20,F-Na-Ni,mp-561480,FM,7.9999986,0.035940461,0.39999993,-2.557812885,0
4,Na-Ni-O,mp-19149,FM,1,0.025710181,0.25,-1.333131863,0
48,F-Na-Np,mp-27740,FM,24,0.03685015,0.5,-3.870152493,0
12,Na-O,mp-1545216,FM,3.9999999,0.025456839,0.333333325,-0.876665297,0
20,Na-O-Os,mp-1105218,FM,6.2211615,0.028730397,0.311058075,-1.37732423,0
5,Na-O-Pu,mp-976952,FM,3.0000005,0.040305388,0.6000001,-2.706570818,0
28,Na-O-Ti,mp-29356,FM,3.9904749,0.013647003,0.142516961,-3.136928828,0
64,Na-O-Ti,mp-760024,FM,4.003136,0.005368202,0.062549,-3.359500018,0
24,F-Na-Ti,mp-27264,FM,4.0000003,0.012780371,0.166666679,-3.448850022,0
4,Na-S-Ti,mp-7942,FM,1.0016061,0.013674581,0.250401525,-1.591114072,0
24,F-Na-U,mp-1220937,FM,8,0.023754885,0.333333333,-3.899393982,0
8,F-Na-U,mp-1205997,FM,1.0000001,0.006156848,0.125000013,-3.667918308,0
20,Na-O-U,mp-5788,FM,4,0.014270491,0.2,-3.287362496,0
20,F-Na-V,mp-1120756,FM,11.9999996,0.049994171,0.59999998,-3.017998288,0
24,F-Na-V,mp-17999,FM,8,0.026367865,0.333333333,-3.197186896,0
4,Na-O-V,mp-19391,FM,2.0000001,0.048193788,0.500000025,-2.340843992,0
16,Ga-Nb-Ni,mp-1220743,FM,1.8639881,0.010286819,0.116499256,-0.307518461,0
6,Nb-S,mp-10033,FM,1.7276673,0.01392411,0.28794455,-1.347899303,0
12,I-Nb-S,mp-2762805,FM,2,0.006295417,0.166666667,-1.003755395,0
6,Nb-Se,mp-2207,FM,1.8120605,0.012740675,0.302010083,-0.983443458,0
12,I-Nb-Se,mp-2012385,FM,2.0000336,0.006083399,0.166669467,-0.89223927,0
12,I-Nb-Se,mp-2355707,FM,2,0.006068564,0.166666667,-1.021775167,0
4,Nb-Ru-Sn,mp-1186233,FM,0.8491105,0.013086209,0.212277625,-0.260648565,0
4,Co-Nb-Zn,mp-864857,FiM,1.0513642,0.0204513,0.26284105,-0.162427545,0
13,Al-Fe-Nd,mp-1104273,FiM,5.3537225,0.027433109,0.411824808,-0.404221595,0
19,B-Co-Nd,mp-1105815,FiM,9.2603411,0.049304258,0.487386374,-0.25220558,0
